0 256 0.0003 0.000332552083333
1 256 0.000332552083333 0.000365104166667
2 256 0.000365104166667 0.00039765625
3 256 0.00039765625 0.000430208333333
4 256 0.000430208333333 0.000462760416667
5 256 0.000462760416667 0.0004953125
6 256 0.0004953125 0.000527864583333
7 256 0.000527864583333 0.000560416666667
8 256 0.000560416666667 0.00059296875
9 256 0.00059296875 0.000625520833333
10 256 0.000625520833333 0.000658072916667
11 256 0.000658072916667 0.000690625
12 256 0.000690625 0.000723177083333
13 256 0.000723177083333 0.000755729166667
14 256 0.000755729166667 0.00078828125
15 256 0.00078828125 0.000820833333333
16 256 0.000820833333333 0.000853385416667
17 256 0.000853385416667 0.0008859375
18 256 0.0008859375 0.000918489583333
19 256 0.000918489583333 0.000951041666667
20 256 0.000951041666667 0.00098359375
21 256 0.00098359375 0.00101614583333
22 256 0.00101614583333 0.00104869791667
23 256 0.00104869791667 0.00108125
24 128 0.00108125 0.00109752604167
25 128 0.00109752604167 0.00111380208333
26 128 0.00111380208333 0.001130078125
27 128 0.001130078125 0.00114635416667
28 128 0.00114635416667 0.00116263020833
29 128 0.00116263020833 0.00117890625
30 128 0.00117890625 0.00119518229167
31 128 0.00119518229167 0.00121145833333
32 128 0.00121145833333 0.001227734375
33 128 0.001227734375 0.00124401041667
34 128 0.00124401041667 0.00126028645833
35 128 0.00126028645833 0.0012765625
36 128 0.0012765625 0.00129283854167
37 128 0.00129283854167 0.00130911458333
38 128 0.00130911458333 0.001325390625
39 128 0.001325390625 0.00134166666667
40 128 0.00134166666667 0.00135794270833
41 128 0.00135794270833 0.00137421875
42 128 0.00137421875 0.00139049479167
43 128 0.00139049479167 0.00140677083333
44 128 0.00140677083333 0.001423046875
45 128 0.001423046875 0.00143932291667
46 128 0.00143932291667 0.00145559895833
47 128 0.00145559895833 0.001471875
48 128 0.001471875 0.00148815104167
49 128 0.00148815104167 0.00150442708333
50 128 0.00150442708333 0.001520703125
51 128 0.001520703125 0.00153697916667
52 128 0.00153697916667 0.00155325520833
53 128 0.00155325520833 0.00156953125
54 128 0.00156953125 0.00158580729167
55 128 0.00158580729167 0.00160208333333
56 128 0.00160208333333 0.001618359375
